name,ticktime,price,volume,prev_price,kind
节能风电,09:55:06,16.85,287200,16.55,U
天汽模,09:55:04,15.62,355600,15.86,D
中天城投,09:55:01,10.7,818600,10.69,U
云铝股份,09:54:46,7.5,1915000,7.52,D
玉龙股份,09:54:26,8.62,391900,8.62,U
东方日升,09:54:04,14.5,455924,14.4,U
亚星客车,09:53:51,14.09,251700,14.08,U
雄韬股份,09:52:49,26.0,213004,25.93,U
松芝股份,09:52:25,17.88,265300,17.89,D
潮宏基,09:51:28,17.35,276600,17.35,D
新农开发,09:51:10,12.86,1012400,12.86,U
省广股份,09:50:46,25.75,303100,25.77,U
万和电气,09:50:40,17.25,136501,17.22,U
动力源,09:50:30,18.01,802608,18.01,U
鲁阳节能,09:50:04,16.46,160000,16.49,D
上海普天,09:49:29,55.68,512200,55.25,U
金龙汽车,09:49:24,18.48,123700,18.48,D
新天科技,09:49:04,12.9,453809,12.98,D
方大特钢,09:48:04,6.15,383900,6.11,U
三峡水利,09:47:24,18.0,171200,18.0,U
黔轮胎Ａ,09:47:22,7.2,488000,7.19,U
美克家居,09:46:59,15.76,211600,15.7,U
S前锋,09:46:34,41.48,131100,41.58,D
云维股份,09:46:29,7.25,888700,7.12,U
富春通信,09:46:10,49.94,800000,49.54,U
世纪星源,09:46:07,10.11,335700,10.11,D
东方通信,09:45:34,12.5,1060400,12.54,D
郴电国际,09:45:34,18.02,275945,18.0,U
威帝股份,09:45:34,51.87,146450,51.87,D
雅百特,09:44:52,36.53,112300,35.82,U
奥拓电子,09:44:52,16.86,594200,16.8,U
京投银泰,09:44:39,11.16,282519,11.26,D
埃斯顿,09:43:52,76.09,46500,76.09,D
新钢股份,09:43:29,5.61,358900,5.59,U
拓普集团,09:43:29,27.39,613600,27.2,U
*ST酒鬼,09:43:16,18.18,154500,18.15,U
中国国旅,09:42:28,57.68,119000,57.7,D
上海电力,09:41:53,15.65,256400,15.63,U
卧龙电气,09:41:53,15.02,324900,14.94,U
巨星科技,09:41:43,19.41,295700,19.41,U
跨境通,09:38:45,33.9,203300,33.95,D
攀钢钒钛,09:38:33,3.49,3113888,3.49,D
七喜控股,09:37:27,50.15,307653,50.0,D
通达股份,09:37:12,51.06,800600,51.06,D
豫能控股,09:37:09,13.96,180000,13.88,U
金盾股份,09:36:51,39.09,92700,38.98,U
永创智能,09:36:43,30.84,100100,30.93,D
宏达股份,09:36:18,7.83,477141,7.75,U
万达院线,09:35:09,119.7,141880,119.5,U
东方电气,09:34:48,14.3,509901,14.24,U
曲江文旅,09:34:28,19.65,285600,19.65,D
浙报传媒,09:32:53,20.9,849300,20.97,D
通光线缆,09:31:18,16.02,249400,16.0,U
上海电气,09:31:08,12.88,1716400,12.89,D
中国中车,09:31:08,13.04,1191200,13.05,D
广电电气,09:30:33,8.3,1331335,8.29,U
道明光学,09:30:21,27.4,543998,27.4,U
中国卫星,09:30:18,43.93,513385,43.95,D
赣粤高速,09:30:18,5.55,599885,5.54,U
福能股份,09:30:18,17.49,318600,17.49,D
中金黄金,09:30:18,10.43,1329400,10.4,U
方大炭素,09:30:18,13.52,2988400,13.49,U
栖霞建设,09:30:18,7.02,533801,7.02,D
市北高新,09:30:18,38.65,872400,38.9,D
隆基股份,09:30:18,13.81,1038000,13.81,D
中国核电,09:30:18,10.08,7045750,10.05,U
宏昌电子,09:30:18,12.05,487905,12.0,U
兰石重装,09:30:18,19.25,605700,19.15,U
应流股份,09:30:18,30.0,453601,29.85,U
茂化实华,09:30:09,8.82,1303400,8.81,U
天马精化,09:30:09,11.29,196900,11.29,D
国农科技,09:30:06,46.03,147100,46.55,D
万 家 乐,09:30:06,8.94,1029300,8.94,U
湖南黄金,09:30:06,9.25,723787,9.2,U
台海核电,09:30:06,67.44,129000,67.4,U
康盛股份,09:30:06,37.77,526700,37.7,U
金轮股份,09:30:06,39.08,216800,39.08,D
东富龙,09:30:06,26.7,247185,26.6,U
开元仪器,09:30:06,17.61,607900,17.7,D
劲拓股份,09:30:06,41.98,206200,41.89,U
财信发展,09:30:03,40.32,1020880,40.0,U
江特电机,09:30:03,17.97,5846775,18.0,D
柳化股份,09:25:12,7.67,406400,0.0,E
弘业股份,09:25:07,15.07,311400,0.0,E
华联矿业,09:25:07,10.09,300457,0.0,E
连云港,09:25:07,6.98,635000,0.0,E
亿帆鑫富,09:25:03,39.5,673700,0.0,E
亚太股份,09:25:03,18.02,2169117,0.0,E
丽鹏股份,09:25:03,17.29,146600,0.0,E
友邦吊顶,09:25:03,54.0,460000,0.0,E
麦趣尔,09:25:03,62.98,1084400,0.0,E
海联讯,09:25:03,48.99,311100,0.0,E
环能科技,09:25:03,46.6,232600,0.0,E
*ST川化,09:25:00,10.4,485400,0.0,E
中航机电,09:25:00,21.8,215200,0.0,E
青岛金王,09:25:00,25.61,1148881,0.0,E
紫鑫药业,09:25:00,20.51,211050,0.0,E
欧菲光,09:25:00,27.36,604263,0.0,E
GQY视讯,09:25:00,26.36,150600,0.0,E
科泰电源,09:25:00,21.38,1160398,0.0,E
