code,name,trade,percent,category,tilte1,tilte2
603358,华达科技,65.09,-3.756,52,,
300573,兴齐眼药,50.67,-3.761,100,,
603203,快克股份,61.35,-3.765,130,,
603033,三维股份,50.82,-3.786,101,,
603716,塞力斯,116.26,-3.822,138,,
603035,常熟汽饰,28.14,-3.828,72,,
300528,幸福蓝海,30.18,-3.855,222,,
300529,健帆生物,40.68,-3.875,228,,
300581,晨曦航空,118.79,-3.876,88,,
300474,景嘉微,50.84,-3.876,352,,
002828,贝肯能源,42.28,-3.909,100,,
300543,朗科智能,108.05,-3.913,191,,
603421,鼎信通讯,38.02,-3.917,158,,
603060,国检集团,36.47,-3.925,129,,
300541,先进数通,48.39,-3.931,186,,
603360,百傲化学,40.19,-3.944,40,,
300515,三德科技,48.50,-3.96,283,,
300525,博思软件,82.59,-3.965,235,,
300600,瑞特股份,69.91,-3.996,52,,
603966,法兰泰克,31.91,-4.001,52,,
300583,赛托生物,77.51,-4.036,71,,
603031,安德利,54.63,-4.057,208,,
603037,凯众股份,55.52,-4.061,57,,
603160,汇顶科技,102.97,-4.071,152,,
603169,兰石重工,102.97,-4.071,152,,
603345,安井食品,43.06,-4.098,24,,
300602,飞荣达,62.46,-4.1,51,,
300521,爱司凯,55.19,-4.101,256,,
300605,恒锋信息,50.91,-4.124,38,,
600909,华安证券,12.30,-4.131,102,,
002819,东方中科,45.00,-4.153,127,,
603638,艾迪精密,33.78,-4.197,57,,
300551,古鳌科技,60.40,-4.218,151,,
603987,康德莱,32.11,-4.235,117,,
603877,太平鸟,41.32,-4.241,68,,
002797,第一创业,30.25,-4.242,311,,
300538,同益股份,69.52,-4.242,204,,
300592,华凯创意,37.70,-4.266,57,,
603928,兴业股份,28.82,-4.284,96,,
603929,亚翔集成,32.93,-4.329,78,,
300530,达志科技,63.80,-4.42,221,,
300598,诚迈科技,64.37,-4.467,57,,
603823,百合花,34.94,-4.509,88,,
002832,比音勒芬,57.96,-4.514,85,,
300579,数字认证,67.49,-4.554,85,,
300555,路通视信,59.51,-4.57,151,,
300565,科信技术,36.10,-4.573,116,,
603416,信捷电气,58.01,-4.589,87,,
300550,和仁科技,65.07,-4.617,151,,
300517,海波重科,45.50,-4.632,242,,
300589,江龙船艇,48.05,-4.644,64,,
300582,英飞特,41.54,-4.725,80,,
603633,徕木股份,38.25,-4.732,121,,
603029,天鹅股份,50.05,-4.757,325,,
300566,激智科技,66.90,-4.836,123,,
603816,顾家家居,50.95,-4.855,155,,
603878,武进不锈,34.42,-4.891,89,,
603165,荣晟环保,42.55,-4.916,60,,
002833,弘亚数控,52.28,-4.997,80,,
300580,贝斯特,32.18,-5.018,66,,
603444,吉比特,342.85,-5.02,73,,
603626,科森科技,47.36,-5.28,37,,
300542,新晨科技,47.96,-5.348,179,,
603058,永吉股份,30.20,-5.359,85,,
603886,元祖股份,32.80,-5.448,80,,
300613,富瀚微,269.40,-5.467,26,,
600908,无锡银行,13.66,-5.598,176,,
603819,神力股份,41.45,-5.688,113,,
300577,开润股份,79.61,-5.787,87,,
300609,汇纳科技,69.00,-5.802,31,,
300601,康泰生物,38.10,-5.949,39,,
002841,视源股份,90.00,-6.005,58,,
601128,常熟银行,12.84,-6.209,169,,
603637,镇海股份,46.98,-6.358,38,,
603090,宏盛股份,46.92,-6.534,199,,
300536,农尚环境,48.00,-6.56,179,,
300556,丝路视觉,55.50,-6.597,134,,
603323,吴江银行,18.32,-6.863,109,,
300578,会畅通讯,57.80,-7.312,52,,
603887,城地股份,52.76,-7.39,159,,
002806,华锋股份,61.00,-7.744,235,,
603098,森特股份,27.67,-7.951,92,,
603986,兆易创新,224.76,-8.59,212,,
603389,亚振家居,31.68,-8.598,93,,
603881,数据港,68.50,-9.079,38,,
002807,江阴银行,18.97,-9.234,197,,
002820,桂发祥,52.65,-10.0,120,,
002855,捷荣技术,9.42,44.037,新股与次新股,3月21日揭幕内参：操盘必读+龙虎榜揭秘（附股）,3月新股笔记：看完28只新股，发现其中可能暗藏不少妖股
300627,华测导航,18.39,44.009,新股与次新股,,
603656,泰禾光电,31.55,43.998,新股与次新股,,
300622,博士眼镜,20.74,10.027,新股与次新股,每日涨停板揭秘：次新股沦落，人工智能强势关注一股,板块普涨沪指涨0.84%
603960,克来机电,22.06,10.025,新股与次新股,收评：“游资+业绩”两大推手助力 次新股收获涨停潮,看好此股，开板都不打算出了
300620,光库科技,32.08,10.014,新股与次新股,涨停板新势力   庄股叠加次新,
300621,维业股份,16.48,10.013,新股与次新股,复盘：沪指杀跌回补缺口 狙击43只涨停股（名单）,每日涨停揭秘：券商地产能否延续？次新股涨停半壁江山。
603138,海量数据,41.09,10.013,新股与次新股,【揭秘涨停】20只次新股涨停 弱市自然涨停股寥寥,
603991,至正股份,36.04,10.012,新股与次新股,3月15日复盘,
300625,三雄极光,33.63,10.01,新股与次新股,,
300619,金银河,60.03,10.006,新股与次新股,,
300623,捷捷微电,64.10,10.005,新股与次新股,,
603179,新泉股份,24.41,10.005,新股与次新股,,
002853,皮阿诺,87.09,10.004,新股与次新股,,
300628,亿联网络,154.50,10.004,新股与次新股,最赚钱的新股来了    中一签或赚20万,
603517,绝味食品,28.04,10.004,新股与次新股,,
603908,牧高笛,61.14,10.004,新股与次新股,,
002852,道道全,132.73,10.003,新股与次新股,,
603578,三星新材,50.38,10.0,新股与次新股,,
300626,华瑞股份,11.88,10.0,新股与次新股,,
603811,诚意药业,33.23,9.997,新股与次新股,,
300618,寒锐钴业,51.18,9.994,新股与次新股,为什么次新股如此受追捧? 揭秘次新股连续暴涨原因,
603665,康隆达,54.59,9.994,新股与次新股,,
002851,麦格米特,49.98,9.991,新股与次新股,＂优等生＂引机构加仓 次新股业绩哪家强,
603630,拉芳家化,46.90,9.991,新股与次新股,,
603955,大千生态,42.83,9.99,新股与次新股,,
002856,美芝股份,18.39,9.988,新股与次新股,每日涨停板揭秘：新疆板块崛起龙头延续？次新股扔强势,
603903,中持股份,22.91,9.986,新股与次新股,,
603133,碳元科技,12.46,9.974,新股与次新股,,
603901,永创智能,15.56,0.973,新股与次新股,,
002850,科达利,133.75,0.504,新股与次新股,,
300616,尚品宅配,184.48,-0.043,新股与次新股,,
300617,安靠智电,124.79,-4.068,新股与次新股,,
