code,name,trade,percent,category,tilte1,tilte2
600768,宁波富邦,15.87,-0.688,有色金属-有色冶炼加工-铝,,
600758,红阳能源,9.44,-0.737,采掘-煤炭开采-煤炭开采Ⅲ,,
002130,沃尔核材,6.69,-0.742,有色金属-新材料-非金属新材料,,
300395,菲利华,15.54,-0.766,有色金属-新材料-非金属新材料,,
600997,开滦股份,7.02,-0.848,采掘-煤炭开采-煤炭开采Ⅲ,,
600188,兖州煤业,12.69,-0.859,采掘-煤炭开采-煤炭开采Ⅲ,,
002114,罗平锌电,21.70,-0.913,有色金属-有色冶炼加工-铅锌,,
600338,西藏珠峰,47.79,-0.974,有色金属-有色冶炼加工-铅锌,,
002501,利源精制,10.89,-1.0,有色金属-有色冶炼加工-铝,,
000060,中金岭南,12.76,-1.009,有色金属-有色冶炼加工-铅锌,,
000983,西山煤电,10.42,-1.045,采掘-煤炭开采-煤炭开采Ⅲ,,
600397,安源煤业,4.69,-1.055,采掘-煤炭开采-煤炭开采Ⅲ,,
002160,常铝股份,8.15,-1.092,有色金属-有色冶炼加工-铝,,
600259,广晟有色,49.88,-1.11,有色金属-有色冶炼加工-小金属,,
600331,宏达股份,5.97,-1.159,有色金属-有色冶炼加工-铅锌,,
600395,盘江股份,8.00,-1.236,采掘-煤炭开采-煤炭开采Ⅲ,,
000937,冀中能源,7.14,-1.243,采掘-煤炭开采-煤炭开采Ⅲ,,
000519,中兵红箭,11.76,-1.259,有色金属-新材料-非金属新材料,,
300489,中飞股份,23.66,-1.293,有色金属-新材料-非金属新材料,,
300428,四通新材,24.14,-1.308,有色金属-新材料-金属新材料Ⅲ,,
002379,宏创控股,7.33,-1.346,有色金属-有色冶炼加工-铝,,
600111,北方稀土,18.20,-1.463,有色金属-有色冶炼加工-小金属,,
603612,索通发展,62.50,-1.466,有色金属-新材料-非金属新材料,,
000723,美锦能源,8.01,-1.597,采掘-煤炭开采-焦炭加工,,
000933,神火股份,13.50,-1.675,有色金属-有色冶炼加工-铝,,
600971,恒源煤电,11.74,-1.676,采掘-煤炭开采-煤炭开采Ⅲ,,
600478,科力远,8.55,-1.724,有色金属-新材料-金属新材料Ⅲ,,
000962,东方钽业,10.04,-1.761,有色金属-新材料-金属新材料Ⅲ,,
601699,潞安环能,10.53,-1.774,采掘-煤炭开采-煤炭开采Ⅲ,,
000688,建新矿业,10.69,-2.018,有色金属-有色冶炼加工-铅锌,,
600076,康欣新材,9.90,-2.075,有色金属-新材料-非金属新材料,,
601666,平煤股份,7.14,-2.192,采掘-煤炭开采-煤炭开采Ⅲ,,
600546,山煤国际,5.48,-2.317,采掘-煤炭开采-煤炭开采Ⅲ,,
600792,云煤能源,5.26,-3.125,采掘-煤炭开采-焦炭加工,,
000751,锌业股份,6.23,-3.261,有色金属-有色冶炼加工-铅锌,,
