code,name,trade,percent,category,tilte1,tilte2
002421,达实智能,5.19,1.17,智慧城市;智能建筑;智能家居,,
601800,中国交建,13,1.167,一带一路;铁路基建;公路建设,,
000928,中钢国际,5.25,1.156,一带一路;央企控股;央企整合,,
600368,五洲交通,5.39,1.126,一带一路;涉矿;北部湾自贸区,,
603828,柯利达,8.12,1.121,智慧城市;PPP概念;幕墙,,
002383,合众思壮,21.03,1.106,智慧城市;智能交通;地理信息,,
601668,中国建筑,8.37,1.087,一带一路;海绵城市;央企控股,,
000671,阳光城,7.47,1.083,智慧城市;MSCI潜力股;迪士,,
600039,四川路桥,3.74,1.081,一带一路;西部开发;成渝特区,,
601228,广州港,5.62,1.079,一带一路;冷链物流;自由贸易港,,
600037,歌华有线,12.29,1.069,智慧城市;华为概念;大数据,,
600279,重庆港九,5.74,1.056,一带一路;长江经济带;黄金水道,,
601919,中远海控,5.74,1.056,一带一路;央企国资改革;中字头,,
000582,北部湾港,9.58,1.055,一带一路;东盟北部湾;北部湾自,,
600855,航天长峰,12.66,1.038,智慧城市;智能交通;军工改制,,
002316,键桥通讯,10.74,1.035,智慧城市;智能交通;参股券商,,
002266,浙富控股,3.98,1.015,一带一路;音乐产业;文化传媒,,
600820,隧道股份,7.01,1.009,一带一路;铁路基建;天然气管道,,
600068,葛洲坝,8.02,1.008,一带一路;海绵城市;长江经济带,,
000977,浪潮信息,25.2,1.002,智慧城市;智能路由器;人工智能,,
300525,博思软件,47.47,1.0,智慧城市;票交所;国产软件,,
000777,中核科技,13.28,0.989,一带一路;金改;核电,,
600219,南山铝业,3.13,0.968,一带一路;物流电商平台;MSC,,
600340,华夏幸福,29.16,0.935,智慧城市;京津冀一体化;北京环,,
000672,上峰水泥,10.86,0.929,一带一路;新型城镇化;西部开发,,
600428,中远海特,4.39,0.92,一带一路;南沙新区;央企国资改,,
000158,常山北明,7.69,0.919,智慧城市;京津冀一体化;雄安金,,
300007,汉威科技,15.73,0.898,智慧城市;智能穿戴;智能家居,,
600018,上港集团,6.75,0.897,一带一路;MSCI概念;上海国,,
000498,山东路桥,5.67,0.89,一带一路;PPP概念;高铁,,
002146,荣盛发展,10.43,0.87,一带一路;京津冀一体化;智能物,,
600654,*ST中安,3.52,0.86,智慧城市;ST板块;云计算,,
600312,平高电气,7.3,0.829,一带一路;智能电网;MSCI潜,,
