code,name,trade,percent,category,tilte1,tilte2
600398,海澜之家,12.57,0.963,智能物流;核污染防治;二胎概念,,
603018,中设集团,16.98,0.951,一带一路;中科系;恒大概念,,
603803,瑞斯康达,15.95,0.949,智能电网;沪股通;5G,,
300477,合纵科技,25.87,0.936,智能电网;锂电池;小金属,,
300699,光威复材,54.15,0.914,新材料概念;军民融合;航空航天,,
002567,唐人神,5.53,0.912,雄安新区;饲料;猪肉,,
600006,东风汽车,4.43,0.911,央企国资改革;新能源物流车;网,,
002929,润建通信,47.76,0.908,雄安新区;5G;新股与次新股,,
603619,中曼石油,34.71,0.901,一带一路;天然气;新股与次新股,,
300718,长盛轴承,43.07,0.89,新股与次新股;高送转,,
300709,精研科技,47.1,0.857,智能穿戴;新股与次新股,,
002861,瀛通通讯,23.54,0.857,智能穿戴;小米概念;无线充电,,
002916,深南电路,71,0.852,央企国资改革;集成电路;存储芯,,
601601,中国太保,32.23,0.846,央视财经50;互联网保险;MS,,
000807,云铝股份,7.33,0.828,稀缺资源;涉矿;地方国资改革,,
603258,电魂网络,23.99,0.797,虚拟现实;腾讯概念;手机游戏,,
600017,日照港,3.87,0.783,中韩自贸区;地方国资改革;融资,,
603316,诚邦股份,11.68,0.779,园林开发;特色小镇;新股与次新,,
603377,东方时尚,33.87,0.774,职业教育;驾驶培训,,
600719,大连热电,5.29,0.762,振兴东北;东北亚经贸中心;地方,,
603136,天目湖,35.74,0.761,新股与次新股,,
600479,千金药业,14.6,0.76,中医药;地方国资改革;医疗改革,,
002040,南京港,10.74,0.751,一带一路;黄金水道;南京国资改,,
000338,潍柴动力,8.11,0.744,新型城镇化;柴油发电;LNG动,,
002176,江特电机,10.9,0.739,新能源物流车;稀有金属;MSC,,
600995,文山电力,8.19,0.738,西电东送;地方国资改革;电力改,,
603326,我乐家居,16.47,0.734,新股与次新股;O2O概念,,
300298,三诺生物,23.61,0.725,胰岛素;智能医疗;BIT概念,,
600196,复星医药,40.64,0.719,央视财经50;干细胞;MSCI,,
002548,金新农,8.43,0.717,移动支付;猪肉;农业合作社,,
002666,德联集团,7.04,0.715,新材料概念;乙二醇;尾气治理,,
603991,至正股份,24.53,0.698,新材料概念;电缆;核电,,
600462,九有股份,4.43,0.682,中朝贸易区;造纸转暖;股权转让,,
601117,中国化学,7.41,0.679,央企国资改革;MSCI潜力股;,,
002383,合众思壮,20.86,0.676,智慧城市;智能交通;地理信息,,
603055,台华新材,15.43,0.652,新股与次新股;涤纶;锦纶,,
002855,捷荣技术,10.81,0.652,智能穿戴;华为概念;三星,,
002558,巨人网络,25.31,0.635,游轮;网络游戏;MSCI概念,,
603758,秦安股份,11.13,0.633,新股与次新股,,
603777,来伊份,21,0.623,休闲零食;沪股通;商品新零售,,
600671,天目药业,18.26,0.606,医保;股权转让;健康中国,,
002884,凌霄泵业,52.04,0.599,新股与次新股;高送转;成泉资本,,
002390,信邦制药,10.07,0.599,中医药;独家医药品种;民营医院,,
300164,通源石油,6.74,0.597,油改气;可燃冰;油气装备,,
600090,同济堂,8.42,0.597,新疆振兴;生物医药;欧洲杯,,
601088,中国神华,20.4,0.592,央视财经50;抗寒;央企控股,,
002513,蓝丰生化,8.75,0.575,西尼罗病毒;生物农药;生态农业,,
603829,洛凯股份,15.84,0.571,智能电网;新股与次新股,,
603898,好莱客,28.19,0.571,智能家居;沪股通;工业4.0,,
600019,宝钢股份,8.84,0.569,央企国资改革;电子商务;核电,,
300450,先导智能,65.64,0.567,新能源;深股通;高送转,,
300721,怡达股份,30.27,0.565,乙二醇;新股与次新股,,
600694,大商股份,35.9,0.56,新零售;收入改革;振兴东北,,
300489,中飞股份,16.18,0.559,新材料概念;铝;核电,,
600606,绿地控股,7.2,0.557,租售同权;特色小镇;PPP概念,,
002494,华斯股份,7.22,0.557,雄安新区;电子商务;节能环保,,
300205,天喻信息,9.08,0.554,指纹技术;金融信息服务;电子信,,
300344,太空智造,9.18,0.548,装配式建筑;雄安基建;绿色建筑,,
601919,中远海控,5.5,0.547,央企国资改革;中字头股票;滨海,,
600583,海油工程,5.54,0.545,一带一路;高端装备;MSCI概,,
300446,乐凯新材,20.6,0.537,雄安交通;雄安新区;央企国资改,,
600449,宁夏建材,9.37,0.537,央企国资改革;一带一路;石灰石,,
600738,兰州民百,7.72,0.521,新零售;兰州自贸区;兰新白试验,,
603298,杭叉集团,13.78,0.511,一带一路;新能源汽车;沪股通,,
002217,合力泰,10.01,0.502,众筹概念;指纹技术;3D玻璃,,
300066,三川智慧,4.08,0.493,物联网;大数据;智能表,,
002462,嘉事堂,22.99,0.481,医药电商;深股通,,
600838,上海九百,8.48,0.474,新零售;上海国资改革;地方国资,,
002125,湘潭电化,8.6,0.467,锌二氧化锰;电解锰;涉矿,,
002380,科远股份,17.3,0.465,仪电仪表;节能减排;智能电网,,
601101,昊华能源,6.49,0.464,稀缺煤;地方国资改革;国资整合,,
300692,中环环保,39.15,0.462,新股与次新股;污水处理,,
000554,泰山石油,6.6,0.457,油品改革;可燃冰;油价上调,,
002828,贝肯能源,22.25,0.452,一带一路;油气开采;天然气,,
300068,南都电源,15.75,0.446,小金属;石墨烯;氢燃料电池,,
000727,华东科技,2.27,0.444,小米概念;央企整合;元器件,,
300596,利安隆,20.68,0.437,新材料概念;机构重仓;白马股,,
002579,中京电子,9.52,0.422,智能手表;柔性电子;养老概念,,
601020,华钰矿业,16.77,0.419,小金属;涉矿;金属锑,,
002511,中顺洁柔,14.46,0.417,造纸转暖;二胎概念;高送转,,
603496,恒为科技,34.14,0.412,新股与次新股,,
601137,博威合金,9.87,0.407,新材料概念;4D打印;外贸,,
300366,创意信息,12.58,0.399,云计算;节能环保;大数据,,
603801,志邦股份,59.65,0.387,新股与次新股,,
600863,内蒙华电,2.65,0.379,央企整合;MSCI潜力股;低碳,,
600508,上海能源,10.93,0.367,稀缺资源;涉矿;央企国资改革,,
002037,久联发展,10.98,0.366,西部开发;央企国资改革;军工,,
600629,华建集团,13.96,0.36,装配式建筑;上海国资改革;雄安,,
300448,浩云科技,22.56,0.356,智能交通;智能医疗;高送转,,
600769,祥龙电业,5.64,0.356,中科系;中部崛起;紫光系,,
002498,汉缆股份,2.95,0.34,仪电仪表;MSCI潜力股;智能,,
