code,name,trade,percent,category,tilte1,tilte2
600846,同济科技,9.14,-0.109,央企国资控股,,
600677,航天通信,18.05,-0.111,央企国资控股,,
300334,津膜科技,17.14,-0.117,央企国资控股,,
002039,黔源电力,16.56,-0.121,央企国资控股,,
600030,中信证券,16.29,-0.123,央企国资控股,,
600071,凤凰光学,22.23,-0.135,央企国资控股,,
600680,上海普天,28.53,-0.14,央企国资控股,,
600006,东风汽车,7.08,-0.141,央企国资控股,,
600262,北方股份,34.90,-0.143,央企国资控股,,
601333,广深铁路,5.19,-0.192,央企国资控股,,
600271,航天信息,20.08,-0.199,央企国资控股,,
000590,启迪古汉,19.54,-0.204,央企国资控股,,
600601,方正科技,4.53,-0.22,央企国资控股,,
601718,际华集团,8.71,-0.229,央企国资控股,,
600283,钱江水利,12.33,-0.243,央企国资控股,,
601038,一拖股份,11.88,-0.252,央企国资控股,,
000988,华工科技,15.79,-0.253,央企国资控股,,
600523,贵航股份,23.30,-0.257,央企国资控股,,
000799,酒鬼酒,22.88,-0.262,央企国资控股,,
600583,海油工程,7.60,-0.263,央企国资控股,,
600893,中航动力,33.99,-0.264,央企国资控股,,
600999,招商证券,16.71,-0.298,央企国资控股,,
002786,银宝山新,19.65,-0.304,央企国资控股,,
601288,农业银行,3.25,-0.307,央企国资控股,,
600795,国电电力,3.23,-0.309,央企国资控股,,
600552,凯盛科技,15.96,-0.312,央企国资控股,,
000657,中钨高新,15.11,-0.33,央企国资控股,,
000875,吉电股份,6.04,-0.33,央企国资控股,,
300105,龙源技术,8.85,-0.338,央企国资控股,,
601939,建设银行,5.87,-0.34,央企国资控股,,
600498,烽火通信,26.24,-0.342,央企国资控股,,
600977,中国电影,23.10,-0.345,央企国资控股,,
002423,*ST中特,14.22,-0.35,央企国资控股,,
600268,国电南自,8.30,-0.36,央企国资控股,,
600536,中国软件,24.65,-0.364,央企国资控股,,
000778,新兴铸管,5.43,-0.367,央企国资控股,,
000788,北大医药,13.25,-0.376,央企国资控股,,
600061,国投安信,15.35,-0.389,央企国资控股,,
600517,置信电气,9.86,-0.404,央企国资控股,,
000400,许继电气,17.23,-0.405,央企国资控股,,
000901,航天科技,36.38,-0.411,央企国资控股,,
600444,国机通用,21.48,-0.417,央企国资控股,,
603128,华贸物流,9.36,-0.426,央企国资控股,,
600598,北大荒,11.57,-0.43,央企国资控股,,
002030,达安基因,23.12,-0.431,央企国资控股,,
600343,航天动力,22.28,-0.447,央企国资控股,,
600390,*ST金瑞,15.07,-0.462,央企国资控股,,
600036,招商银行,18.72,-0.479,央企国资控股,,
601818,光大银行,4.10,-0.485,央企国资控股,,
002246,北化股份,14.25,-0.489,央企国资控股,,
000990,诚志股份,16.05,-0.496,央企国资控股,,
600171,上海贝岭,13.90,-0.501,央企国资控股,,
600480,凌云股份,17.10,-0.524,央企国资控股,,
600131,岷江水电,10.93,-0.546,央企国资控股,,
600879,航天电子,17.97,-0.553,央企国资控股,,
600115,东方航空,7.13,-0.558,央企国资控股,,
000738,中航动控,24.67,-0.564,央企国资控股,,
600501,航天晨光,19.36,-0.565,央企国资控股,,
601788,光大证券,15.73,-0.569,央企国资控股,,
601998,中信银行,6.68,-0.595,央企国资控股,,
000822,山东海化,6.68,-0.595,央企国资控股,,
000731,四川美丰,9.92,-0.601,央企国资控股,,
000920,南方汇通,14.74,-0.607,央企国资控股,,
600990,四创电子,71.99,-0.608,央企国资控股,,
300024,机器人,22.54,-0.617,央企国资控股,,
002732,燕塘乳业,34.78,-0.629,央企国资控股,,
002017,东信和平,14.23,-0.629,央企国资控股,,
600178,东安动力,12.61,-0.63,央企国资控股,,
002462,嘉事堂,39.10,-0.635,央企国资控股,,
000815,美利云,18.57,-0.642,央企国资控股,,
600435,北方导航,15.44,-0.644,央企国资控股,,
000793,华闻传媒,10.76,-0.646,央企国资控股,,
600021,上海电力,12.29,-0.647,央企国资控股,,
000925,众合科技,24.52,-0.648,央企国资控股,,
002297,博云新材,13.16,-0.679,央企国资控股,,
603888,新华网,80.09,-0.694,央企国资控股,,
600148,长春一东,33.85,-0.704,央企国资控股,,
000878,云南铜业,15.14,-0.721,央企国资控股,,
000547,航天发展,15.12,-0.722,央企国资控股,,
000768,中航飞机,23.29,-0.725,央企国资控股,,
601965,中国汽研,10.95,-0.725,央企国资控股,,
601628,中国人寿,25.38,-0.743,央企国资控股,,
600101,明星电力,11.93,-0.749,央企国资控股,,
600742,一汽富维,19.55,-0.761,央企国资控股,,
600871,石化油服,3.80,-0.783,央企国资控股,,
600685,中船防务,32.59,-0.792,央企国资控股,,
600378,天科股份,14.37,-0.828,央企国资控股,,
600316,洪都航空,21.32,-0.837,央企国资控股,,
300161,华中数控,26.90,-0.848,央企国资控股,,
600701,工大高新,16.07,-0.864,央企国资控股,,
600967,北方创业,14.26,-0.903,央企国资控股,,
600506,香梨股份,24.00,-0.908,央企国资控股,,
002222,福晶科技,15.96,-0.931,央企国资控股,,
000039,中集集团,15.96,-0.931,央企国资控股,,
600125,铁龙物流,9.52,-0.937,央企国资控股,,
600184,光电股份,23.84,-0.956,央企国资控股,,
601901,方正证券,8.25,-0.96,央企国资控股,,
000635,英力特,26.34,-0.977,央企国资控股,,
000717,*ST韶钢,6.03,-0.985,央企国资控股,,
600962,国投中鲁,18.57,-1.013,央企国资控股,,
002190,成飞集成,32.21,-1.014,央企国资控股,,
000898,鞍钢股份,5.79,-1.026,央企国资控股,,
002013,中航机电,17.18,-1.037,央企国资控股,,
000069,华侨城A,7.38,-1.072,央企国资控股,,
600776,东方通信,8.30,-1.073,央企国资控股,,
601336,新华保险,42.89,-1.084,央企国资控股,,
601111,中国国航,8.06,-1.104,央企国资控股,,
603019,中科曙光,27.61,-1.11,央企国资控股,,
600961,株冶集团,12.11,-1.143,央企国资控股,,
600862,中航高科,12.10,-1.144,央企国资控股,,
600029,南方航空,7.76,-1.147,央企国资控股,,
000736,中房地产,20.76,-1.19,央企国资控股,,
600158,中体产业,19.57,-1.261,央企国资控股,,
600391,成发科技,36.68,-1.292,央企国资控股,,
600698,湖南天雁,11.79,-1.339,央企国资控股,,
600562,国睿科技,32.81,-1.353,央企国资控股,,
600845,宝信软件,18.53,-1.436,央企国资控股,,
600409,三友化工,9.26,-1.489,央企国资控股,,
600072,中船科技,20.30,-1.504,央企国资控股,,
601881,中国银河,13.89,-1.559,央企国资控股,,
600560,金自天正,16.82,-1.58,央企国资控股,,
601198,东兴证券,19.30,-1.581,央企国资控股,,
000059,华锦股份,12.26,-1.605,央企国资控股,,
600970,中材国际,7.35,-1.606,央企国资控股,,
600335,国机汽车,13.15,-1.719,央企国资控股,,
300114,中航电测,24.55,-1.839,央企国资控股,,
600198,大唐电信,16.68,-1.94,央企国资控股,,
002419,天虹商场,15.52,-1.958,央企国资控股,,
000554,泰山石油,11.47,-1.966,央企国资控股,,
001979,招商蛇口,17.41,-1.971,央企国资控股,,
600048,保利地产,9.54,-2.053,央企国资控股,,
600877,中国嘉陵,9.19,-2.13,央企国资控股,,
300034,钢研高纳,21.95,-2.184,央企国资控股,,
000962,*ST东钽,13.01,-2.327,央企国资控股,,
601858,中国科传,20.08,-2.335,央企国资控股,,
000915,山大华特,40.89,-2.387,央企国资控股,,
600876,洛阳玻璃,25.99,-2.44,央企国资控股,,
600230,沧州大化,28.21,-2.455,央企国资控股,,
300446,乐凯新材,39.01,-2.694,央企国资控股,,
002265,西仪股份,24.59,-3.455,央企国资控股,,
600760,中航黑豹,37.40,-4.786,央企国资控股,,
600107,美尔雅,15.08,-6.044,央企国资控股,,
